Station Name,ZIP,Latitude,Longitude,ID
CLAY COUNTY BCC FLEMING LIBRARY,32003,30.093037,-81.71107,150268
"CHARLOTTE, NC DISCOVERY 1",28202,35.223895,-80.847825,150271
Colonial Place - Parking Garage,22201,38.891865,-77.085265,150276
Hancock Western Rail Trail Parking Lot,21750,39.698418,-78.178408,150278
BMW Asheville,28704,35.481309,-82.553588,150279
BMW Asheville,28704,35.481309,-82.553588,150280
Chevron- G&M,92844,33.773298,-117.992257,150281
St. Luke's Hospital - Anderson Campus,18045,40.649255,-75.28825,150288
SureStay Plus by Best Western,47546,38.374924,-86.944213,150289
SQUARE 54,20037,38.9017929,-77.0493245,150290
THURSTON COUNTY COURTHOUSE 1,98502,47.028924,-122.913101,150293
2400 FARMERS DR 2500 FARMERS 1,43235,40.108406,-83.082924,150294
LOT 1 UNIT 1 NE PARKING STA1,78224,29.304274,-98.524702,150297
WINNETKA 820 ELM STREET,60093,42.10574,-87.73594,150298
HANCOCK GARAGE HANCOCK GARAGE2,2169,42.248367,-71.00027,150299
2400 FARMERS DR 7400 SAFELITE 2,43235,40.108555,-83.08043,150300
HANCOCK GARAGE GARAGE1,2169,42.24841,-71.00008,150302
RAMPART STATION 2,89145,36.175831,-115.290816,150303
EZ-PARKER STATION9,70062,29.996689,-90.25318,150310
EZ-PARKER STATION2,70062,29.996583,-90.253224,150311
CITY OF DBS COMMUNITY CTR,32118,29.168917,-80.980095,150314
COREV MOORE SQUARE 1,27601,35.777156,-78.6377,150317
Outlets at Legends,89434,39.535882,-119.717809,150324
"Walmart 2527 - San Clemente, CA",92673,33.454825,-117.606653,150325
Sugarbush Resort - Mt Ellen,5673,44.177628,-72.901288,150332
Sugarbush Resort - Mt Ellen ADA,5673,44.177471,-72.901588,150333
Bell Ford,85023,33.639069,-112.111905,150334
Black Bear Village,26501,39.6451,-79.9959,150336
RAY LAKS HONDA SHOP 02,14127,42.784658,-78.767062,150338
960 BUSTI 960 BUSTI 1,14213,42.908953,-78.900652,150340
BRUNSWICK HD BRUNSWICK HD2,12180,42.75888,-73.60228,150341
AHS CHARGE OVIEDO ER,32765,28.656725,-81.238914,150342
WEST HALF 2 & 3 1900 N ST 6,20036,38.907199,-77.043568,150343
UDR 1200BROADWAY 4,37203,36.156766,-86.787687,150345
UDR 1200BROADWAY 1,37203,36.156807,-86.78765,150346
SAKR SPA SAKR SPA 2,2771,41.78452,-71.31178,150347
CFA SUPPORT LIN3002,30349,33.610245,-84.50227,150349
LYNNEWOOD GARDE LYNNEWOOD,19027,40.076307,-75.146003,150350
MACK MOLDING MACK 1,5250,43.055454,-73.15505,150352
LONE PEAK STATION 1,84043,40.42992,-111.89747,150353
BOA Washington-Centinela CA9-160,90066,33.996374,-118.427262,150357
Folsom Lake Toyota,95630,38.635842,-121.200777,150367
Folsom Chrysler Dodge Jeep Ram,95630,38.633138,-121.206164,150368
"Lenkin 1133A, Lenkin 1133B",20036,38.9049056,-77.0401315,150369
"Lenkin 1050A, Lenkin 1050B",20001,38.9021405,-77.0267154,150370
BIG Y FOODS W.SPRINGFIELD 2,1089,42.095337,-72.60464,150372
BIG Y FOODS PITTSFIELD 1,1201,42.44783,-73.25958,150374
UNIVERSITY CENT UNC 1,80631,40.404976,-104.69503,150375
SILVERTON HYATT STATION 9,89139,36.042004,-115.185576,150379
BOA Paso Robles CA1-109,93446,35.630604,-120.692098,150384
"Target T2328 - Carson, CA",90745,33.809116,-118.286861,150385
"Ralphs 060 - Glendale, CA",91205,34.142443,-118.233787,150386
MVS USA,7506,40.969419,-74.153626,150401
Automotive Innovations Inc,7424,40.888281,-74.209175,150402
Nokia Bell Lab,7974,40.685377,-74.401576,150403
Amy S. Greene Environmental Consultants,8822,40.522209,-74.857248,150404
Allure Home Creation,7005,40.912676,-74.392276,150416
Borough of Demarest,7627,40.956514,-73.964381,150418
Borough of Glen Rock,7452,40.962481,-74.133391,150419
Borough of Rutherford,7070,40.843298,-74.117609,150424
Borough of Rutherford,7070,40.82098,-74.115194,150425
Borough of Rutherford,7070,40.820124,-74.099658,150426
Career Opportunity Development,8215,39.525179,-74.644999,150427
Central United Methodist Church,8221,39.357783,-74.56111,150428
City of Ocean City,8226,39.278858,-74.575798,150429
Noor Ul Iman School,8852,40.389258,-74.570998,150430
Domain Information Systems,8512,40.335128,-74.48698,150431
Dow Jones and Co,8852,40.37069213,-74.5874591,150432
Hackensack University Medical Center,7601,40.884982,-74.055204,150433
Hampton Inn Clinton,8809,40.628918,-74.917559,150434
Knickerbocker Country Club,7670,40.918349,-73.97835,150435
Laboratory Sales and Services,8876,40.608403,-74.714766,150436
M&E Engineers,8876,40.570553,-74.612208,150437
Morris County Vocational School District,7834,40.878626,-74.479131,150438
New Jersey City University,7305,40.710309,-74.086912,150439
Newton Inn,7860,41.065491,-74.747829,150440
Paramus Inn,7652,40.923957,-74.071121,150441
PBA Engineering,7004,40.87358,-74.297309,150442
Pinelands Preservation Alliance,8088,39.940736,-74.745646,150443
Pinelands Preservation Alliance,8088,39.742519,-74.728211,150444
Spring Street Municipal Parking Garage,8540,40.351415,-74.659071,150445
Raritan Valley Community College,8876,40.609581,-74.688835,150446
Rider University,8648,40.278832,-74.732451,150447
Royal Fitness,8007,39.8666,-75.052926,150448
Shiseido America,8520,40.286808,-74.565415,150449
Shuster Management,7302,40.721692,-74.040348,150450
Shuster Property Management,7302,40.729286,-74.050651,150451
Stevens Institute of Technology,7030,40.742254,-74.02706,150452
The College of New Jersey - Metzger Garage Lot 7,8638,40.26683159,-74.77973665,150453
The Landis Sewerage Authority,8360,39.45803,-75.061244,150454
Town of Secaucus Police,7094,40.788043,-74.055384,150457
Wakefern Food Corp,8832,40.510417,-74.330828,150458
Wick Companies,7095,40.552961,-74.299258,150459
World Fuel Services,7701,40.350599,-74.064339,150460
Crystal Creek Professional Building,97030,45.504779,-122.422629,150463
APPLETONHD DCFAST HOG,54913,44.286329,-88.488366,150464
CCB CCB 1,98004,47.61479,-122.195543,150466
GRV CHARGER #1 GRV 1,17241,40.162004,-77.401178,150469
COA TWIN OAKS #1,78704,30.248932,-97.762283,150470
"Target T2829 - Alameda, CA",94501,37.788584,-122.279794,150477
"Walmart 1788 - Scarborough, ME",4074,43.622945,-70.343789,150478
BoA 17th-Tustin CA7-133,92705,33.760592,-117.835939,150479
Four Seasons Hotel Los Angeles at Beverly Hills - Tesla Destination,90481,34.073086,-118.389226,150487
Home2 Suites by Hilton Reno - Tesla Destination,89521,39.428364,-119.75461,150488
The American Hotel-Sag Harbor - Tesla Destination,11963,41.001268,-72.29503,150489
Rosewood Washington D.C. - Tesla Destination,20007,38.903927,-77.061299,150490
Los Angeles Airport Marriott - Tesla Destination,90045,33.945783,-118.38442,150491
Topnotch Resort & Spa - Tesla Destination,5672,44.495788,-72.738731,150492
Courtyard Los Angeles L.A. Live - Tesla Destination,90015,34.045774,-118.265912,150494
Residence Inn Los Angeles L.A. Live - Tesla Destination,90015,34.045774,-118.265912,150495
Long Meadow Ranch - Tesla Destination,94574,38.501019,-122.463145,150497
Hamanassett Bed & Breakfast - Tesla Destination,19063,39.900218,-75.474643,150498
Stafford's Bay View Inn - Tesla Destination,49770,45.38627,-84.92804,150499
Aloft Silicon Valley - Tesla Destination,94560,37.536234,-122.062789,150501
iPark NYC 555 West Garage Corp. - Tesla Destination,10011,40.748931,-74.006078,150502
Super 8 Motel Custer - Tesla Destination,57730,43.763479,-103.616258,150504
Holiday Inn Express & Suites Custer - Tesla Destination,57730,43.763479,-103.616258,150505
Mt. Washington Auto Road - Tesla Destination,3581,44.289406,-71.225103,150508
Hilton San Francisco Financial District - Tesla Destination,94108,37.795144,-122.404311,150511
"Capella Washington, D.C. - Tesla Destination",20007,38.903927,-77.061299,150512
iPark NYC E 80th Street - Tesla Destination,10075,40.773471,-73.952304,150517
Icon Parking 245 E 19th St. - Tesla Destination,10010,40.73591,-73.983331,150520
iPark NYC 455 Central Park West - Tesla Destination,10025,40.797875,-73.961228,150521
Beach House Restaurant - Tesla Destination,34217,27.467243,-82.699675,150522
Element by Westin Chandler - Tesla Destination,85225,33.30359,-111.903167,150523
Barons Creek Vineyards - Tesla Destination,78624,30.223633,-98.800509,150524
The Stanley Hotel - Tesla Destination,80517,40.380365,-105.528002,150525
Hyatt House Dallas/Frisco - Tesla Destination,75034,33.102241,-96.816574,150527
M1 Concourse - Tesla Destination,48341,42.62115,-83.284837,150528
Hampton Inn Decatur Mt. Zion - Tesla Destination,62521,39.816097,-88.87974,150529
Hyatt House Ft. Lauderdale Airport & Cruise Port - Tesla Destination,33004,26.049096,-80.160077,150530
East West Tower Garage - Tesla Destination,11354,40.762536,-73.826279,150531
333 Schermerhorn Garage - The Hub - Tesla Destination,11217,40.68722,-73.981174,150532
528 W 162nd Garage-PARK-it - Tesla Destination,10033,40.836425,-73.941393,150533
4320 Broadway-PARK-it - Tesla Destination,10033,40.852225,-73.934213,150534
506 W 181 St Garage-PARK-it - Tesla Destination,10033,40.848198,-73.931808,150535
101 Hudson-Littleman Parking - Tesla Destination,7311,40.716144,-74.03507,150536
Railroad Museum of Long Island - Tesla Destination,11901,40.920448,-72.666154,150537
160 Greene-Littleman Parking - Tesla Destination,7311,40.7179,-74.036214,150538
135 Greene-Littleman Parking - Tesla Destination,7311,40.7179,-74.036214,150539
One Blue Slip-Greenpoint - Tesla Destination,11222,40.736224,-73.959356,150540
Bruno's Bakery and Restaurant - Tesla Destination,10310,40.629424,-74.111586,150541
Silver Oak Alexander Valley - Tesla Destination,95448,38.672439,-122.803996,150542
The Gardens on El Paseo - Tesla Destination,92260,33.71881,-116.381637,150543
1501 New York Ave NE - Tesla Destination,20002,38.915781,-76.98301,150544
Comfort Inn Guilford - Tesla Destination,6437,41.287164,-72.657682,150546
Windermere Camano Island - Tesla Destination,98282,48.240482,-122.45554,150547
La Quinta Inn by Wyndham Gainesville - Tesla Destination,32605,29.661692,-82.417592,150550
Home2 Suites by Hilton - South San Francisco - Tesla Destination,94080,37.657348,-122.400614,150551
Gaylord Palms Resort & Convention Center - Tesla Destination,34746,28.345007,-81.525749,150552
Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,28405,34.274343,-77.81617,150553
Smithfield's Chicken 'N Bar-B-Q - Tesla Destination,28334,35.32125,-78.63531,150554
Union Street Garage Destination Charging - Floor C - Tesla Destination,98101,47.610236,-122.332452,150555
West Regional Library - Tesla Destination,70583,30.232172,-92.107401,150556
Freehand Cellars - Tesla Destination,98951,46.489666,-120.407303,150557
Diamonds By Raymond Lee - Tesla Destination,33431,26.375974,-80.076866,150558
Woodhouse Day Spa - Liberty - Tesla Destination,45069,39.3705,-84.380895,150559
Barista Tiny - Tesla Destination,29651,34.984135,-82.279306,150560
Mojave Desert Heritage & Cultural Center - Tesla Destination,92332,34.91932,-115.066314,150561
Courtyard by Marriott Atlanta/Vinings - Tesla Destination,30339,33.867254,-84.469398,150562
Allegheny College - Tesla Destination,16335,41.651377,-80.146754,150563
Longhouse Reserve - Tesla Destination,11937,40.981539,-72.199841,150564
Littleman Parking 129 Montgomery - Tesla Destination,7302,40.716822,-74.040053,150565
Littleman Parking 2 14th Street - Tesla Destination,7030,40.752989,-74.023473,150566
Littleman Parking 2 12th Street - Tesla Destination,7030,40.750875,-74.024494,150567
Sylvan Parking 273 15th Street - Tesla Destination,7310,40.73249,-74.044814,150568
Sylvan Parking 837 Jersey Avenue - Tesla Destination,7310,40.734628,-74.044193,150569
Icon Parking 202 E 18th Street - Tesla Destination,10003,40.735561,-73.985319,150570
CenterPark 4172 Broadway - Tesla Destination,10033,40.847482,-73.937862,150571
Icon Parking 175 W 90th Street - Tesla Destination,10024,40.790289,-73.972756,150572
Enterprise Parking 545 Washington Ave - Tesla Destination,11238,40.681876,-73.964169,150573
Center Park 250 Albany - Tesla Destination,10280,40.709643,-74.015239,150574
Enterprise Parking 150 Myrtle Ave - Tesla Destination,11201,40.693194,-73.982701,150575
Enterprise Parking 147 Flatbush Avenue Extension - Tesla Destination,11201,40.69504,-73.98394,150576
MPG Parking 98-41 Queens Blvd - Tesla Destination,11374,40.729133,-73.855355,150577
LAZ Parking 133-59 Roosevelt Ave - Tesla Destination,11354,40.758745,-73.833154,150578
LAZ Parking 136-20 38th Ave - Tesla Destination,11354,40.760676,-73.829774,150579
IMPark 188 E 78th St - Tesla Destination,10075,40.773467,-73.958287,150580
IMPark 302 2nd St - Tesla Destination,11215,40.674253,-73.985057,150581
IPark 255 Schermerhorn - Tesla Destination,11217,40.687927,-73.982998,150582
IPark 99 3rd Avenue - Tesla Destination,11217,40.683176,-73.981914,150583
PV Parking 34-11 Steinway - Tesla Destination,11101,40.755508,-73.922168,150584
"Sylvan Parking 23-25 31st St, Astoria - Tesla Destination",11105,40.773632,-73.913315,150585
Sylvan Parking 136-33 37th Ave - Tesla Destination,11354,40.762206,-73.830022,150586
IMPark 92-77 Queens Blvd - Tesla Destination,11374,40.732184,-73.866525,150587
Park Tower - Tesla Destination,95814,38.581214,-121.495002,150589
Red Hawk Casino - Tesla Destination,95667,38.694213,-120.908845,150590
York Street Garage - Tesla Destination,23510,36.853363,-76.291046,150591
Fountain Park Garage - Tesla Destination,23510,36.846272,-76.289108,150592
Freemason Garage - Tesla Destination,23510,36.851354,-76.290614,150593
Garage at The Main Hotel - Tesla Destination,23510,36.846527,-76.292068,150594
La Quinta by Wyndham Houston East I-10 - Tesla Destination,77530,29.783169,-95.112826,150595
300 W 135 St - Little Man Parking - Tesla Destination,10030,40.816366,-73.947365,150596
Resonance Wines Tasting Room - Tesla Destination,97111,45.290796,-123.238097,150597
The Masonic - Tesla Destination,94108,37.791183,-122.412938,150598
Fairfield Inn & Suites Little Rock Airport - Tesla Destination,72206,34.721376,-92.227854,150599
4545 Center Blvd-TF Cornerstone LIC - Tesla Destination,11109,40.748121,-73.95599,150600
Santana Row Destination Charging - Valet Access - Tesla Destination,95128,37.322005,-121.949181,150601
Charles Plaza Garage - Tesla Destination,21201,39.291975,-76.615822,150602
Rise Up Coffee Rehoboth - Tesla Destination,19971,38.714461,-75.091011,150603
Hampton/Home 2 Tampa Downtown Garage - Tesla Destination,33602,27.950406,-82.449072,150604
La Quinta Inn & Suites by Wyndham Brunswick - Tesla Destination,31525,31.243551,-81.507082,150605
Walnut Street Garage - Tesla Destination,18018,40.621381,-75.379844,150606
Columbia Center - Tesla Destination,20005,38.904943,-77.035223,150607
1875 K Street - Tesla Destination,20036,38.902853,-77.043202,150608
1700 New York Avenue - Tesla Destination,20006,38.895936,-77.040432,150609
Morty's Oyster Stand - Tesla Destination,11954,41.002726,-72.031415,150610
The Kartrite Resort & Indoor Waterpark - Tesla Destination,12701,41.661828,-74.644777,150611
Abilene Eye Institute - Tesla Destination,79606,32.37315,-99.749347,150612
The Omni Homestead Resort - Tesla Destination,24445,37.997265,-79.830262,150613
ProPark 110-45 Queens Blvd - Tesla Destination,11375,40.71961,-73.83934,150614
Grand Atlantic Resort - Tesla Destination,29577,33.668942,-78.905953,150615
ProPark 29-10 Broadway - Tesla Destination,11106,40.762417,-73.926985,150616
Skyview Los Alamos Hotel - Tesla Destination,93401,34.744331,-120.271678,150617
Home2 Suites Tampa USF near Busch Gardens - Tesla Destination,33612,28.053327,-82.417066,150618
Carson Valley Inn Casino - Tesla Destination,89423,38.955755,-119.766962,150619
Home2 Suites by Hilton McKinney - Tesla Destination,75070,33.176869,-96.641303,150620
"Off the Grid  -  Cafe, Market, Farm - Tesla Destination",22740,38.650853,-78.255117,150621
Brydgeworks Glass - Tesla Destination,22802,38.502853,-78.871192,150622
Lake Moc-A-Tek Inn - Tesla Destination,18438,41.428427,-75.285401,150623
3050 Corlear Ave - Nagle Parking Inc. - Tesla Destination,10463,40.8799,-73.907762,150624
Agrarian Hotel - Tesla Destination,93420,35.124671,-120.576551,150630
Prince George Street Parking Garage - Tesla Destination,23185,37.272854,-76.706737,150631
Quarterpath Park Rec Center - Tesla Destination,23185,37.263408,-76.682976,150632
Kiwanis Park - Tesla Destination,23185,37.292195,-76.729595,150633
Chester Plaza - Tesla Destination,21619,38.977195,-76.288502,150634
Town Point Garage - Tesla Destination,23510,36.846713,-76.292642,150635
Bank Street Garage - Tesla Destination,23510,36.851851,-76.28791,150636
Best Western Saranac Lake - Tesla Destination,12983,44.314712,-74.119133,150637
Oakhurst Inn - Tesla Destination,22903,38.031941,-78.506798,150638
Sylvan Gerard Garage - Tesla Destination,11375,40.72216,-73.849258,150639
Dock Square Parking Garage - Tesla Destination,2109,42.360953,-71.054917,150640
Clematis Garage - Tesla Destination,33401,26.714169,-80.055572,150641
City Center Garage - Tesla Destination,33401,26.713966,-80.053785,150642
Santana Row Destination Charging - Parking Level 4 - Tesla Destination,95128,37.322005,-121.949181,150643
Sleep Inn & Suites Tampa - Tesla Destination,33611,27.876641,-82.50685,150644
The Sebastian - Vail - Tesla Destination,81657,39.642667,-106.377504,150645
Taco Theory - Tesla Destination,54848,45.465445,-91.105074,150647
Fairfield Inn & Suites Minneapolis Mall of America - Tesla Destination,55425,44.858547,-93.237072,150648
19-80 Steinway - Tesla Destination,11105,40.776944,-73.901382,150649
Barona Resort and Casino - Tesla Destination,92040,32.939631,-116.873581,150650
City of Jesup - Tesla Destination,31545,31.605148,-81.88286,150651
Tree House Brewing Company - Tesla Destination,1507,42.138891,-72.01826,150652
2702 Queens Plaza South - Tesla Destination,11101,40.749893,-73.939758,150653
Sheraton Suites Philadelphia Airport - Tesla Destination,19153,39.891354,-75.234337,150656
Marriott Logan - Tesla Destination,84321,41.72076,-111.833929,150657
La Quinta by Wyndham Kanab - Tesla Destination,84741,37.046416,-112.519602,150658
Candlewood Suites Smyrna - Nashville - Tesla Destination,37167,35.974553,-86.576849,150659
Icon Parking 515 E 72nd Street - Tesla Destination,10021,40.766857,-73.952647,150660
"The Bevy Hotel Boerne, a DoubleTree by Hilton - Tesla Destination",78006,29.777076,-98.716912,150661
Braden River Business Center - Tesla Destination,34208,27.495908,-82.504374,150662
Manitou Springs Pool & Fitness Center Lot - Tesla Destination,80829,38.865999,-104.895788,150663
Doubleback Winery - Tesla Destination,99362,46.014123,-118.310165,150664
Holiday Inn Express Lexington East Winchester - Tesla Destination,40391,38.008492,-84.211721,150665
Holiday Inn Express and Suites Visalia - Tesla Destination,93277,36.324966,-119.352948,150666
DoubleShot Coffee Company - Tesla Destination,74119,36.138666,-95.988292,150667
Grace Mayflower Inn and Spa - Tesla Destination,6793,41.628601,-73.305987,150668
Hotel Indigo Kansas City - The Crossroads - Tesla Destination,64108,39.088348,-94.581803,150669
Courtyard by Marriott Nashville/Murfreesboro - Tesla Destination,37129,35.862261,-86.450429,150670
Industry RiNo Station - Tesla Destination,80205,39.771007,-104.970653,150671
Hilton Salt Lake City Center - Tesla Destination,84101,40.76426,-111.893445,150672
Taylor & Taylor Realty Co. - Tesla Destination,97367,44.993604,-124.006882,150673
Majestic Inn & Spa - Tesla Destination,98221,48.51854,-122.612146,150675
Westin Gaslamp District - Tesla Destination,92101,32.714603,-117.163029,150676
Yavapi Lodge at Grand Canyon - Tesla Destination,86023,36.054819,-112.119122,150677
